date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2023-12-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",1030379,4619351.03,0,0
2023-12-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",1096136,4377025.5,0,0
2023-12-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",1118602,4838377.71,0,0
2023-12-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",1158620,4647357.58,0,0
2023-12-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",1297397,6911135.28,0,0
2023-12-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",1344177,5438689.39,0,0
2023-12-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",1491572,5667309.3,0,0
2023-12-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",1520358,6590830.17,0,0
2023-12-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",1532935,6527828.17,0,0
2023-12-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",1560443,6382323.25,0,0
2023-12-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",2270149,7788418.37,0,0
2024-01-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",257441,1096288.22,0,0
2024-01-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",305039,1411546.87,0,0
2024-01-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",385479,1704622.3,0,0
2024-01-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",390669,1842833.48,0,0
2024-01-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",394639,1801240.28,0,0
2024-01-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",422717,1994901.7,0,0
2024-01-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",440131,2151864.67,0,0
2024-01-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",493100,1620320.43,0,0
2024-01-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",516246,2120294.09,0,0
2024-01-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",528955,1953323.37,0,0
2024-01-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",548370,2658345.99,0,0
2024-01-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",578558,2605959.45,0,0
2024-01-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",632750,2978445.49,0,0
2024-01-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",638143,2584851.54,0,0
2024-01-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",641801,2253712.32,0,0
2024-01-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",658475,2806610.03,0,0
2024-01-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",660306,2478724.18,0,0
2024-01-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",660671,2587960.97,0,0
2024-01-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",692482,2809261.31,0,0
2024-01-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",712064,3311089.8,0,0
2024-01-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",909539,4705009.37,0,0
2024-01-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",939069,4135292.63,0,0
2024-01-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",942150,2956380.3,0,0
2024-01-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",958091,3682257.19,0,0
2024-01-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",991601,3185907.22,0,0
2024-01-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",1049605,4504018.7,0,0
2024-01-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",1112990,4235561.37,0,0
2024-01-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",1134823,4698609.16,0,0
2024-01-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",1171357,4451576.82,0,0
2024-01-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",1317115,6602935.93,0,0
2024-01-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",1393505,5325375.29,0,0
2024-01-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",1525913,6252375.92,0,0
2024-01-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",1559665,5606774.36,0,0
2024-01-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",1584740,6462313.92,0,0
2024-01-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",1605005,6166196.48,0,0
2024-01-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",2334083,7389052.36,0,0
2024-02-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",246471,1041395.6,0,0
2024-02-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",289638,1325666.44,0,0
2024-02-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",362808,1640291.72,0,0
2024-02-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",367062,1605146.61,0,0
2024-02-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",367911,1744434.81,0,0
2024-02-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",396809,1861028.01,0,0
2024-02-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",405962,1972526.3,0,0
2024-02-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",469291,1532242.8,0,0
2024-02-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",487347,1984951.13,0,0
2024-02-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",507308,1860531.45,0,0
2024-02-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",514947,2484033.03,0,0
2024-02-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",546505,2468346.8,0,0
2024-02-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",601626,2418857.59,0,0
2024-02-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",603969,2808842.3,0,0
2024-02-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",606355,2105645.54,0,0
2024-02-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",620444,2627640.05,0,0
2024-02-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",620698,2315817.46,0,0
2024-02-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",621014,2425517.71,0,0
2024-02-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",642807,2590170.29,0,0
2024-02-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",672191,3076106.31,0,0
2024-02-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",857087,4389416.24,0,0
2024-02-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",880970,3897403.11,0,0
2024-02-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",883543,2744197.59,0,0
2024-02-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",905588,3463792.54,0,0
2024-02-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",925617,2959726.04,0,0
2024-02-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",982607,4213494.07,0,0
2024-02-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",1063668,4398715.59,0,0
2024-02-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",1064707,4025837.27,0,0
2024-02-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",1106089,4200566.19,0,0
2024-02-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",1249912,6197713.52,0,0
2024-02-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",1328241,5041561.9,0,0
2024-02-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",1454585,5928583.61,0,0
2024-02-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",1483712,5256394.48,0,0
2024-02-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",1488166,6040102.35,0,0
2024-02-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",1518536,5779303.61,0,0
2024-02-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",2231392,6979941.67,0,0
2024-03-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",251724,1055028.71,0,0
2024-03-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",295698,1357805.75,0,0
2024-03-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",367190,1601731.01,0,0
2024-03-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",381403,1781978.12,0,0
2024-03-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",387995,1754294.33,0,0
2024-03-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",403936,1885052.46,0,0
2024-03-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",419030,2021011.21,0,0
2024-03-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",473036,1541724.5,0,0
2024-03-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",496941,2003265.1,0,0
2024-03-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",518522,1900541.37,0,0
2024-03-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",521706,2509375.16,0,0
2024-03-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",563955,2511188.41,0,0
2024-03-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",604892,2809595.21,0,0
2024-03-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",615321,2469013.9,0,0
2024-03-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",623363,2140715.22,0,0
2024-03-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",631683,2649360.86,0,0
2024-03-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",633699,2364516.61,0,0
2024-03-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",639389,2472080.82,0,0
2024-03-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",662966,2669188.34,0,0
2024-03-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",692707,3172933.47,0,0
2024-03-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",880076,4473256.68,0,0
2024-03-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",895041,2773701.35,0,0
2024-03-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",904215,3966510.89,0,0
2024-03-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",930186,3536349.82,0,0
2024-03-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",951071,3019720.52,0,0
2024-03-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",1017090,4368016.52,0,0
2024-03-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",1086008,4085709.32,0,0
2024-03-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",1104406,4550027.3,0,0
2024-03-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",1140665,4288815.6,0,0
2024-03-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",1276395,6357456.78,0,0
2024-03-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",1335666,5009579.7,0,0
2024-03-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",1481814,6018675.61,0,0
2024-03-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",1507239,5357876.99,0,0
2024-03-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",1519930,6147794.11,0,0
2024-03-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",1552372,5856792.6,0,0
2024-03-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",2263908,7044463.36,0,0
2024-04-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",262102,985903.17,0,0
2024-04-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",308978,1294386,0,0
2024-04-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",387751,1656533.77,0,0
2024-04-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",388984,1580315.91,0,0
2024-04-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",390233,1663117.19,0,0
2024-04-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",420779,1807144.38,0,0
2024-04-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",420872,1882788.1,0,0
2024-04-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",495890,1485648.95,0,0
2024-04-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",511895,1904963.02,0,0
2024-04-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",542387,1850111.82,0,0
2024-04-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",548417,2445790.06,0,0
2024-04-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",579383,2369934.16,0,0
2024-04-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",630362,2697314.15,0,0
2024-04-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",635185,2357751.04,0,0
2024-04-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",643618,2035805.86,0,0
2024-04-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",654332,2578057.6,0,0
2024-04-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",657767,2339713.79,0,0
2024-04-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",676738,2332375.09,0,0
2024-04-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",691721,2552374.61,0,0
2024-04-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",702070,2989026.45,0,0
2024-04-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",902491,4290723.88,0,0
2024-04-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",933585,3778074.48,0,0
2024-04-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",938981,2672287.13,0,0
2024-04-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",965063,3328326.79,0,0
2024-04-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",982434,2855294.32,0,0
2024-04-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",1053443,4192492.58,0,0
2024-04-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",1122357,3794280.44,0,0
2024-04-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",1134179,4313161.26,0,0
2024-04-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",1191371,4133696.12,0,0
2024-04-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",1321472,6063801.39,0,0
2024-04-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",1402231,4884263.78,0,0
2024-04-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",1544316,5698243.84,0,0
2024-04-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",1562984,4946648.73,0,0
2024-04-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",1571109,5834836.3,0,0
2024-04-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",1596988,5358279.08,0,0
2024-04-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",2356459,6629562.82,0,0
2024-05-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",264511,999684.75,0,0
2024-05-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",312868,1315309.45,0,0
2024-05-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",394563,1612485.13,0,0
2024-05-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",400214,1711477.71,0,0
2024-05-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",401893,1727240.21,0,0
2024-05-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",433415,1849320.38,0,0
2024-05-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",451112,2005938.85,0,0
2024-05-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",507880,1510103.89,0,0
2024-05-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",525901,1944714.7,0,0
2024-05-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",558246,1871074.76,0,0
2024-05-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",558865,2516692.42,0,0
2024-05-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",591439,2368593.96,0,0
2024-05-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",646556,2734601.38,0,0
2024-05-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",661354,2083562.09,0,0
2024-05-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",662310,2614454.73,0,0
2024-05-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",663533,2439170.03,0,0
2024-05-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",672971,2327211.98,0,0
2024-05-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",675540,2374911.8,0,0
2024-05-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",713164,2628518.41,0,0
2024-05-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",724030,3090823.99,0,0
2024-05-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",935844,4440224.11,0,0
2024-05-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",953285,2709488.54,0,0
2024-05-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",959308,3898589.19,0,0
2024-05-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",986724,3353170.26,0,0
2024-05-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",1020393,2941814.57,0,0
2024-05-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",1079892,4300837,0,0
2024-05-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",1157143,3885278.57,0,0
2024-05-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",1159071,4370875.18,0,0
2024-05-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",1202224,4173221.27,0,0
2024-05-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",1349518,6214019.57,0,0
2024-05-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",1435101,4991050.68,0,0
2024-05-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",1589900,5871299.33,0,0
2024-05-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",1603109,5031125.21,0,0
2024-05-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",1614204,6001158.02,0,0
2024-05-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",1650569,5472923.2,0,0
2024-05-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",2386177,6713789.57,0,0
2024-06-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",247785,955648.34,0,0
2024-06-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",292642,1234573.19,0,0
2024-06-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",372986,1495826.26,0,0
2024-06-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",373652,1603975.63,0,0
2024-06-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",385617,1652628.09,0,0
2024-06-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",400874,1712870.43,0,0
2024-06-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",415459,1859270.48,0,0
2024-06-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",464289,1382689.13,0,0
2024-06-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",496647,1841750.23,0,0
2024-06-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",507797,1725831.45,0,0
2024-06-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",518010,2314549.34,0,0
2024-06-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",549222,2215270.7,0,0
2024-06-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",594942,2520046.04,0,0
2024-06-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",609479,2248699.36,0,0
2024-06-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",622479,1949768.8,0,0
2024-06-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",628684,2222111.33,0,0
2024-06-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",631602,2450888.78,0,0
2024-06-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",642283,2242301.44,0,0
2024-06-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",655919,2426581.06,0,0
2024-06-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",678363,2885079.16,0,0
2024-06-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",874473,4133343.84,0,0
2024-06-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",898057,2559002.73,0,0
2024-06-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",899155,3660641.17,0,0
2024-06-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",921444,3161401.84,0,0
2024-06-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",944071,2736369,0,0
2024-06-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",1008720,4012726.42,0,0
2024-06-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",1063669,3569525.93,0,0
2024-06-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",1089000,4140685.54,0,0
2024-06-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",1122989,3903979.81,0,0
2024-06-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",1265431,5792159.32,0,0
2024-06-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",1323034,4587457.9,0,0
2024-06-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",1471327,5420078.88,0,0
2024-06-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",1505189,4721912.43,0,0
2024-06-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",1509838,5634643.54,0,0
2024-06-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",1525495,5086305.68,0,0
2024-06-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",2236122,6254259.88,0,0
2024-07-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",271206,1065889.14,0,0
2024-07-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",314714,1369863.7,0,0
2024-07-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",398073,1697840.21,0,0
2024-07-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",401827,1769744.02,0,0
2024-07-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",405737,1824010.04,0,0
2024-07-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",434836,1917501.07,0,0
2024-07-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",447781,2070726.03,0,0
